,State,County,County FIPS Code,Opioid Dispensing Rate per 100,year
2808,VA,Giles County,51071,31.6,2019
2809,VA,Gloucester County,51073,33.9,2019
2810,VA,Goochland County,51075,9.0,2019
2811,VA,Grayson County,51077,10.5,2019
2812,VA,Greene County,51079,16.0,2019
2813,VA,Greensville County,51081,1.5,2019
2814,VA,Halifax County,51083,24.5,2019
2815,VA,Hanover County,51085,50.1,2019
2816,VA,Henrico County,51087,51.3,2019
2817,VA,Henry County,51089,6.4,2019
2818,VA,Highland County,51091,0.7,2019
2819,VA,Isle of Wight County,51093,13.5,2019
2820,VA,James City County,51095,41.9,2019
2821,VA,King and Queen County,51097,2.2,2019
2822,VA,King George County,51099,4.4,2019
2823,VA,King William County,51101,7.8,2019
2824,VA,Lancaster County,51103,43.8,2019
2825,VA,Lee County,51105,64.4,2019
2826,VA,Loudoun County,51107,17.4,2019
2827,VA,Louisa County,51109,9.9,2019
2828,VA,Lunenburg County,51111,6.8,2019
2829,VA,Madison County,51113,4.7,2019
2830,VA,Mathews County,51115,3.1,2019
2831,VA,Mecklenburg County,51117,48.0,2019
2832,VA,Middlesex County,51119,8.5,2019
2833,VA,Montgomery County,51121,56.2,2019
2834,VA,Nelson County,51125,19.6,2019
2835,VA,New Kent County,51127,16.5,2019
2836,VA,Northampton County,51131,74.0,2019
2837,VA,Northumberland County,51133,8.0,2019
2838,VA,Nottoway County,51135,34.8,2019
2839,VA,Orange County,51137,19.3,2019
2840,VA,Page County,51139,40.6,2019
2841,VA,Patrick County,51141,43.5,2019
2842,VA,Pittsylvania County,51143,7.1,2019
2843,VA,Powhatan County,51145,15.8,2019
2844,VA,Prince Edward County,51147,26.4,2019
2845,VA,Prince George County,51149,9.3,2019
2846,VA,Prince William County,51153,17.3,2019
2847,VA,Pulaski County,51155,45.4,2019
2848,VA,Rappahannock County,51157,10.8,2019
2849,VA,Richmond County,51159,5.0,2019
2850,VA,Roanoke County,51161,86.3,2019
2851,VA,Rockbridge County,51163,17.5,2019
2852,VA,Rockingham County,51165,7.4,2019
2853,VA,Russell County,51167,57.2,2019
2854,VA,Scott County,51169,169.4,2019
2855,VA,Shenandoah County,51171,22.3,2019
2856,VA,Smyth County,51173,41.4,2019
2857,VA,Southampton County,51175,2.2,2019
2858,VA,Spotsylvania County,51177,30.7,2019
2859,VA,Stafford County,51179,18.5,2019
2860,VA,Surry County,51181,1.2,2019
2861,VA,Sussex County,51183,6.0,2019
2862,VA,Tazewell County,51185,78.9,2019
2863,VA,Warren County,51187,21.1,2019
2864,VA,Washington County,51191,57.6,2019
2865,VA,Westmoreland County,51193,4.0,2019
2866,VA,Wise County,51195,62.9,2019
2867,VA,Wythe County,51197,42.2,2019
2868,VA,York County,51199,21.7,2019
2869,VA,Alexandria city,51510,20.2,2019
2870,VA,Bristol city,51520,30.0,2019
2871,VA,Buena Vista city,51530,27.4,2019
2872,VA,Charlottesville city,51540,163.1,2019
2873,VA,Chesapeake city,51550,40.7,2019
2874,VA,Colonial Heights city,51570,82.6,2019
2875,VA,Covington city,51580,54.0,2019
2876,VA,Danville city,51590,80.4,2019
2877,VA,Emporia city,51595,125.1,2019
2878,VA,Fairfax city,51600,66.9,2019
2879,VA,Falls Church city,51610,29.2,2019
2880,VA,Franklin city,51620,72.2,2019
2881,VA,Fredericksburg city,51630,233.0,2019
2882,VA,Galax city,51640,161.1,2019
2883,VA,Hampton city,51650,32.3,2019
2884,VA,Harrisonburg city,51660,89.7,2019
2885,VA,Hopewell city,51670,57.2,2019
2886,VA,Lexington city,51678,116.7,2019
2887,VA,Lynchburg city,51680,104.6,2019
2888,VA,Manassas city,51683,84.4,2019
2889,VA,Martinsville city,51690,374.5,2019
2890,VA,Newport News city,51700,61.1,2019
2891,VA,Norfolk city,51710,71.9,2019
2892,VA,Norton city,51720,567.9,2019
2893,VA,Petersburg city,51730,60.2,2019
2894,VA,Poquoson city,51735,5.7,2019
2895,VA,Portsmouth city,51740,59.5,2019
2896,VA,Radford city,51750,44.0,2019
2897,VA,Richmond city,51760,58.7,2019
2898,VA,Roanoke city,51770,84.6,2019
2899,VA,Salem city,51775,387.3,2019
2900,VA,Staunton city,51790,54.4,2019
2901,VA,Suffolk city,51800,45.9,2019
2902,VA,Virginia Beach city,51810,44.1,2019
2903,VA,Waynesboro city,51820,49.3,2019
2904,VA,Williamsburg city,51830,0.0,2019
2905,VA,Winchester city,51840,226.6,2019
2906,WA,Adams County,53001,17.1,2019
2907,WA,Asotin County,53003,51.3,2019
2908,WA,Benton County,53005,76.6,2019
2909,WA,Chelan County,53007,64.4,2019
2910,WA,Clallam County,53009,51.1,2019
2911,WA,Clark County,53011,41.2,2019
2912,WA,Columbia County,53013,88.9,2019
2913,WA,Cowlitz County,53015,40.8,2019
2914,WA,Douglas County,53017,19.8,2019
2915,WA,Ferry County,53019,31.6,2019
2916,WA,Franklin County,53021,18.4,2019
2917,WA,Garfield County,53023,98.6,2019
2918,WA,Grant County,53025,36.5,2019
2919,WA,Grays Harbor County,53027,51.5,2019
2920,WA,Island County,53029,20.9,2019
2921,WA,Jefferson County,53031,50.1,2019
2922,WA,King County,53033,39.5,2019
2923,WA,Kitsap County,53035,37.4,2019
2924,WA,Kittitas County,53037,22.9,2019
2925,WA,Klickitat County,53039,32.4,2019
2926,WA,Lewis County,53041,40.1,2019
2927,WA,Lincoln County,53043,69.0,2019
2928,WA,Mason County,53045,20.0,2019
2929,WA,Okanogan County,53047,44.9,2019
2930,WA,Pacific County,53049,18.5,2019
2931,WA,Pend Oreille County,53051,85.2,2019
2932,WA,Pierce County,53053,43.9,2019
2933,WA,San Juan County,53055,30.5,2019
2934,WA,Skagit County,53057,59.5,2019
2935,WA,Skamania County,53059,16.1,2019
2936,WA,Snohomish County,53061,31.7,2019
2937,WA,Spokane County,53063,63.9,2019
2938,WA,Stevens County,53065,52.1,2019
2939,WA,Thurston County,53067,47.7,2019
2940,WA,Wahkiakum County,53069,3.6,2019
2941,WA,Walla Walla County,53071,55.1,2019
2942,WA,Whatcom County,53073,44.9,2019
2943,WA,Whitman County,53075,41.8,2019
2944,WA,Yakima County,53077,42.4,2019
2945,WV,Barbour County,54001,25.0,2019
2946,WV,Berkeley County,54003,35.2,2019
2947,WV,Boone County,54005,81.5,2019
2948,WV,Braxton County,54007,25.7,2019
2949,WV,Brooke County,54009,17.0,2019
2950,WV,Cabell County,54011,130.0,2019
2951,WV,Calhoun County,54013,38.3,2019
2952,WV,Clay County,54015,20.9,2019
2953,WV,Doddridge County,54017,0.6,2019
2954,WV,Fayette County,54019,27.3,2019
2955,WV,Gilmer County,54021,6.4,2019
2956,WV,Grant County,54023,59.9,2019
2957,WV,Greenbrier County,54025,55.7,2019
2958,WV,Hampshire County,54027,18.9,2019
2959,WV,Hancock County,54029,109.5,2019
2960,WV,Hardy County,54031,25.6,2019
2961,WV,Harrison County,54033,98.6,2019
2962,WV,Jackson County,54035,23.0,2019
2963,WV,Jefferson County,54037,24.8,2019
2964,WV,Kanawha County,54039,96.9,2019
2965,WV,Lewis County,54041,57.9,2019
2966,WV,Lincoln County,54043,25.7,2019
2967,WV,Logan County,54045,93.7,2019
2968,WV,McDowell County,54047,22.7,2019
2969,WV,Marion County,54049,39.7,2019
2970,WV,Marshall County,54051,61.4,2019
2971,WV,Mason County,54053,57.1,2019
2972,WV,Mercer County,54055,65.3,2019
2973,WV,Mineral County,54057,29.1,2019
2974,WV,Mingo County,54059,69.0,2019
2975,WV,Monongalia County,54061,68.9,2019
2976,WV,Monroe County,54063,15.6,2019
2977,WV,Morgan County,54065,26.9,2019
2978,WV,Nicholas County,54067,57.2,2019
2979,WV,Ohio County,54069,106.5,2019
2980,WV,Pendleton County,54071,10.7,2019
2981,WV,Pleasants County,54073,28.4,2019
2982,WV,Pocahontas County,54075,15.2,2019
2983,WV,Preston County,54077,36.8,2019
2984,WV,Putnam County,54079,48.1,2019
2985,WV,Raleigh County,54081,64.0,2019
2986,WV,Randolph County,54083,52.9,2019
2987,WV,Ritchie County,54085,13.1,2019
2988,WV,Roane County,54087,41.8,2019
2989,WV,Summers County,54089,70.5,2019
2990,WV,Taylor County,54091,27.4,2019
2991,WV,Tucker County,54093,25.3,2019
2992,WV,Tyler County,54095,16.0,2019
2993,WV,Upshur County,54097,15.7,2019
2994,WV,Wayne County,54099,12.4,2019
2995,WV,Webster County,54101,124.8,2019
2996,WV,Wetzel County,54103,35.3,2019
2997,WV,Wirt County,54105,13.6,2019
2998,WV,Wood County,54107,78.8,2019
2999,WV,Wyoming County,54109,41.5,2019
3000,WI,Adams County,55001,8.5,2019
3001,WI,Ashland County,55003,57.2,2019
3002,WI,Barron County,55005,43.1,2019
3003,WI,Bayfield County,55007,4.4,2019
3004,WI,Brown County,55009,51.4,2019
3005,WI,Buffalo County,55011,3.6,2019
3006,WI,Burnett County,55013,25.5,2019
3007,WI,Calumet County,55015,13.1,2019
3008,WI,Chippewa County,55017,17.5,2019
3009,WI,Clark County,55019,21.0,2019
3010,WI,Columbia County,55021,35.3,2019
3011,WI,Crawford County,55023,31.9,2019
3012,WI,Dane County,55025,47.1,2019
3013,WI,Dodge County,55027,29.7,2019
3014,WI,Door County,55029,30.0,2019
3015,WI,Douglas County,55031,17.4,2019
3016,WI,Dunn County,55033,19.9,2019
3017,WI,Eau Claire County,55035,60.7,2019
3018,WI,Florence County,55037,18.1,2019
3019,WI,Fond du Lac County,55039,31.1,2019
3020,WI,Forest County,55041,5.6,2019
3021,WI,Grant County,55043,27.7,2019
3022,WI,Green County,55045,40.9,2019
3023,WI,Green Lake County,55047,28.2,2019
3024,WI,Iowa County,55049,25.5,2019
3025,WI,Iron County,55051,29.9,2019
3026,WI,Jackson County,55053,14.5,2019
3027,WI,Jefferson County,55055,17.5,2019
3028,WI,Juneau County,55057,34.6,2019
3029,WI,Kenosha County,55059,31.5,2019
3030,WI,Kewaunee County,55061,13.9,2019
3031,WI,La Crosse County,55063,55.2,2019
3032,WI,Lafayette County,55065,21.1,2019
3033,WI,Langlade County,55067,42.9,2019
3034,WI,Lincoln County,55069,26.8,2019
3035,WI,Manitowoc County,55071,33.1,2019
3036,WI,Marathon County,55073,49.5,2019
3037,WI,Marinette County,55075,42.2,2019
3038,WI,Marquette County,55077,4.4,2019
3039,WI,Menominee County,55078,10.7,2019
3040,WI,Milwaukee County,55079,68.2,2019
3041,WI,Monroe County,55081,34.5,2019
3042,WI,Oconto County,55083,15.6,2019
3043,WI,Oneida County,55085,49.8,2019
3044,WI,Outagamie County,55087,43.0,2019
3045,WI,Ozaukee County,55089,50.8,2019
3046,WI,Pepin County,55091,25.6,2019
3047,WI,Pierce County,55093,14.4,2019
3048,WI,Polk County,55095,47.2,2019
3049,WI,Portage County,55097,30.7,2019
3050,WI,Price County,55099,29.7,2019
3051,WI,Racine County,55101,39.9,2019
3052,WI,Richland County,55103,17.3,2019
3053,WI,Rock County,55105,43.9,2019
3054,WI,Rusk County,55107,16.8,2019
3055,WI,St. Croix County,55109,15.9,2019
3056,WI,Sauk County,55111,38.2,2019
3057,WI,Sawyer County,55113,40.1,2019
3058,WI,Shawano County,55115,16.2,2019
3059,WI,Sheboygan County,55117,55.9,2019
3060,WI,Taylor County,55119,11.3,2019
3061,WI,Trempealeau County,55121,6.2,2019
3062,WI,Vernon County,55123,26.5,2019
3063,WI,Vilas County,55125,28.3,2019
3064,WI,Walworth County,55127,20.3,2019
3065,WI,Washburn County,55129,53.1,2019
3066,WI,Washington County,55131,26.6,2019
3067,WI,Waukesha County,55133,41.2,2019
3068,WI,Waupaca County,55135,34.4,2019
3069,WI,Waushara County,55137,14.6,2019
3070,WI,Winnebago County,55139,45.1,2019
3071,WI,Wood County,55141,50.7,2019
3072,WY,Albany County,56001,26.2,2019
3073,WY,Big Horn County,56003,28.2,2019
3074,WY,Campbell County,56005,40.6,2019
3075,WY,Carbon County,56007,70.3,2019
3076,WY,Converse County,56009,28.7,2019
3077,WY,Crook County,56011,6.4,2019
3078,WY,Fremont County,56013,48.0,2019
3079,WY,Goshen County,56015,7.6,2019
3080,WY,Hot Springs County,56017,105.5,2019
3081,WY,Johnson County,56019,34.8,2019
3082,WY,Laramie County,56021,53.5,2019
3083,WY,Lincoln County,56023,39.7,2019
3084,WY,Natrona County,56025,74.2,2019
3085,WY,Niobrara County,56027,2.3,2019
3086,WY,Park County,56029,59.5,2019
3087,WY,Platte County,56031,17.6,2019
3088,WY,Sheridan County,56033,33.5,2019
3089,WY,Sublette County,56035,54.0,2019
3090,WY,Sweetwater County,56037,70.0,2019
3091,WY,Teton County,56039,54.6,2019
3092,WY,Uinta County,56041,59.5,2019
3093,WY,Washakie County,56043,46.7,2019
3094,WY,Weston County,56045,4.7,2019
