"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Sullivan County, TN"	"47163"	23	156791	14.67
	"Sumner County, TN"	"47165"	18	175989	Unreliable
	"Tipton County, TN"	"47167"	12	61870	Unreliable
	"Washington County, TN"	"47179"	17	126302	Unreliable
	"Williamson County, TN"	"47187"	21	211672	9.92
	"Wilson County, TN"	"47189"	26	128911	20.17
	"Bell County, TX"	"48027"	13	334941	Unreliable
	"Bexar County, TX"	"48029"	113	1897753	5.95
	"Collin County, TX"	"48085"	37	914127	4.05
	"Dallas County, TX"	"48113"	155	2553385	6.07
	"Denton County, TX"	"48121"	31	780612	3.97
	"El Paso County, TX"	"48141"	30	835593	3.59
	"Fort Bend County, TX"	"48157"	16	716087	Unreliable
	"Galveston County, TX"	"48167"	24	322225	7.45
	"Harris County, TX"	"48201"	251	4538028	5.53
	"Hidalgo County, TX"	"48215"	13	842304	Unreliable
	"Liberty County, TX"	"48291"	10	79654	Unreliable
	"Lubbock County, TX"	"48303"	13	299453	Unreliable
	"McLennan County, TX"	"48309"	12	245671	Unreliable
	"Montgomery County, TX"	"48339"	34	537559	6.32
	"Nacogdoches County, TX"	"48347"	12	65664	Unreliable
	"Nueces County, TX"	"48355"	36	359715	10.01
	"Smith County, TX"	"48423"	16	222936	Unreliable
	"Tarrant County, TX"	"48439"	87	1982498	4.39
	"Travis County, TX"	"48453"	85	1176558	7.22
	"Webb County, TX"	"48479"	15	269721	Unreliable
	"Williamson County, TX"	"48491"	16	508514	Unreliable
	"Davis County, UT"	"49011"	40	336043	11.90
	"Salt Lake County, UT"	"49035"	182	1107314	16.44
	"Utah County, UT"	"49049"	76	575205	13.21
	"Washington County, UT"	"49053"	30	155602	19.28
	"Weber County, UT"	"49057"	50	243645	20.52
	"Chittenden County, VT"	"50007"	20	161382	12.39
	"Franklin County, VT"	"50011"	10	48799	Unreliable
	"Windsor County, VT"	"50027"	14	55737	Unreliable
	"Arlington County, VA"	"51013"	17	229164	Unreliable
	"Chesterfield County, VA"	"51041"	27	335687	8.04
	"Culpeper County, VA"	"51047"	12	49432	Unreliable
	"Fairfax County, VA"	"51059"	65	1142234	5.69
	"Fauquier County, VA"	"51061"	12	68782	Unreliable
	"Frederick County, VA"	"51069"	17	83199	Unreliable
	"Hanover County, VA"	"51085"	13	103227	Unreliable
	"Henrico County, VA"	"51087"	41	325155	12.61
	"Loudoun County, VA"	"51107"	15	375629	Unreliable
	"Prince William County, VA"	"51153"	23	451721	5.09
	"Shenandoah County, VA"	"51171"	10	43190	Unreliable
	"Spotsylvania County, VA"	"51177"	20	130475	15.33
	"Stafford County, VA"	"51179"	15	142003	Unreliable
	"Warren County, VA"	"51187"	12	39083	Unreliable
	"Chesapeake city, VA"	"51550"	36	235429	15.29
	"Hampton city, VA"	"51650"	21	136454	15.39
	"Newport News city, VA"	"51700"	19	182385	Unreliable
	"Norfolk city, VA"	"51710"	38	246393	15.42
	"Portsmouth city, VA"	"51740"	16	96201	Unreliable
	"Richmond city, VA"	"51760"	45	220289	20.43
	"Roanoke city, VA"	"51770"	21	99897	21.02
	"Virginia Beach city, VA"	"51810"	52	452745	11.49
	"Benton County, WA"	"53005"	21	190309	11.03
	"Clark County, WA"	"53011"	37	459495	8.05
	"King County, WA"	"53033"	198	2117125	9.35
	"Kitsap County, WA"	"53035"	26	260131	9.99
	"Pierce County, WA"	"53053"	87	843954	10.31
	"Skagit County, WA"	"53057"	12	121846	Unreliable
	"Snohomish County, WA"	"53061"	93	772501	12.04
	"Spokane County, WA"	"53063"	51	490945	10.39
	"Thurston County, WA"	"53067"	26	269536	9.65
	"Whatcom County, WA"	"53073"	24	212284	11.31
	"Yakima County, WA"	"53077"	13	248830	Unreliable
	"Berkeley County, WV"	"54003"	44	111901	39.32
	"Boone County, WV"	"54005"	16	23372	Unreliable
	"Cabell County, WV"	"54011"	71	96844	73.31
	"Fayette County, WV"	"54019"	11	44997	Unreliable
	"Greenbrier County, WV"	"54025"	10	35516	Unreliable
	"Hancock County, WV"	"54029"	13	29815	Unreliable
	"Harrison County, WV"	"54033"	16	68714	Unreliable
	"Jefferson County, WV"	"54037"	16	56482	Unreliable
	"Kanawha County, WV"	"54039"	90	188332	47.79
	"Logan County, WV"	"54045"	19	34707	Unreliable
	"McDowell County, WV"	"54047"	25	19835	126.04
	"Mercer County, WV"	"54055"	31	61164	50.68
	"Mingo County, WV"	"54059"	13	25292	Unreliable
	"Monongalia County, WV"	"54061"	10	104236	Unreliable
	"Nicholas County, WV"	"54067"	10	25594	Unreliable
	"Ohio County, WV"	"54069"	12	43066	Unreliable
	"Putnam County, WV"	"54079"	14	56848	Unreliable
	"Raleigh County, WV"	"54081"	49	77510	63.22
	"Wayne County, WV"	"54099"	15	40971	Unreliable
	"Wood County, WV"	"54107"	20	86452	23.13
	"Wyoming County, WV"	"54109"	24	22151	108.35
	"Brown County, WI"	"55009"	12	258718	Unreliable
	"Dane County, WI"	"55025"	60	523643	11.46
	"Dodge County, WI"	"55027"	15	88502	Unreliable
	"Fond du Lac County, WI"	"55039"	13	101973	Unreliable
	"Kenosha County, WI"	"55059"	32	168437	19.00
	"Manitowoc County, WI"	"55071"	15	79806	Unreliable
	"Milwaukee County, WI"	"55079"	220	957735	22.97
	"Outagamie County, WI"	"55087"	12	183245	Unreliable
	"Racine County, WI"	"55101"	31	195080	15.89
	"Rock County, WI"	"55105"	23	161448	14.25
	"Sauk County, WI"	"55111"	11	63642	Unreliable
	"Walworth County, WI"	"55127"	11	102804	Unreliable
	"Washington County, WI"	"55131"	13	133674	Unreliable
	"Waukesha County, WI"	"55133"	35	396488	8.83
	"Winnebago County, WI"	"55139"	15	169546	Unreliable
	"Fremont County, WY"	"56013"	11	40315	Unreliable
	"Natrona County, WY"	"56025"	11	82178	Unreliable
"Total"			33091	321418820	10.30
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Year/Month: 2015"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 29, 2023 5:08:32 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Oct 29, 2023 5:08:32 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"9. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"10. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"11. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
