"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Carbon County, UT"	"49007"	10	20660	Unreliable
	"Davis County, UT"	"49011"	40	329692	12.13
	"Salt Lake County, UT"	"49035"	192	1091742	17.59
	"Tooele County, UT"	"49045"	15	61598	Unreliable
	"Utah County, UT"	"49049"	75	560974	13.37
	"Washington County, UT"	"49053"	17	151948	Unreliable
	"Weber County, UT"	"49057"	49	240475	20.38
	"Chittenden County, VT"	"50007"	17	160531	Unreliable
	"Chesterfield County, VA"	"51041"	22	332499	6.62
	"Culpeper County, VA"	"51047"	12	49166	Unreliable
	"Fairfax County, VA"	"51059"	58	1137538	5.10
	"Frederick County, VA"	"51069"	17	82377	Unreliable
	"Hanover County, VA"	"51085"	11	101918	Unreliable
	"Henrico County, VA"	"51087"	27	321924	8.39
	"Loudoun County, VA"	"51107"	25	363050	6.89
	"Orange County, VA"	"51137"	10	35026	Unreliable
	"Prince William County, VA"	"51153"	30	446094	6.73
	"Pulaski County, VA"	"51155"	10	34322	Unreliable
	"Roanoke County, VA"	"51161"	15	93785	Unreliable
	"Russell County, VA"	"51167"	11	28023	Unreliable
	"Spotsylvania County, VA"	"51177"	10	129188	Unreliable
	"Tazewell County, VA"	"51185"	12	43452	Unreliable
	"Chesapeake city, VA"	"51550"	18	233371	Unreliable
	"Hampton city, VA"	"51650"	10	136879	Unreliable
	"Newport News city, VA"	"51700"	17	182965	Unreliable
	"Norfolk city, VA"	"51710"	26	245428	10.59
	"Portsmouth city, VA"	"51740"	16	96004	Unreliable
	"Richmond city, VA"	"51760"	41	217853	18.82
	"Virginia Beach city, VA"	"51810"	39	450980	8.65
	"Benton County, WA"	"53005"	18	186486	Unreliable
	"Clark County, WA"	"53011"	41	451008	9.09
	"Cowlitz County, WA"	"53015"	17	102133	Unreliable
	"Island County, WA"	"53029"	10	79275	Unreliable
	"King County, WA"	"53033"	222	2079967	10.67
	"Kitsap County, WA"	"53035"	20	254183	7.87
	"Pierce County, WA"	"53053"	84	831928	10.10
	"Snohomish County, WA"	"53061"	99	759583	13.03
	"Spokane County, WA"	"53063"	30	484318	6.19
	"Thurston County, WA"	"53067"	17	265851	Unreliable
	"Whatcom County, WA"	"53073"	14	208351	Unreliable
	"Yakima County, WA"	"53077"	14	247687	Unreliable
	"Berkeley County, WV"	"54003"	39	110497	35.30
	"Boone County, WV"	"54005"	22	23714	92.77
	"Cabell County, WV"	"54011"	45	97109	46.34
	"Fayette County, WV"	"54019"	16	45132	Unreliable
	"Greenbrier County, WV"	"54025"	11	35450	Unreliable
	"Hancock County, WV"	"54029"	12	30112	Unreliable
	"Harrison County, WV"	"54033"	16	68761	Unreliable
	"Jefferson County, WV"	"54037"	11	55713	Unreliable
	"Kanawha County, WV"	"54039"	74	190223	38.90
	"Logan County, WV"	"54045"	20	35348	56.58
	"Mason County, WV"	"54053"	12	27016	Unreliable
	"Mercer County, WV"	"54055"	37	61785	59.89
	"Mingo County, WV"	"54059"	23	25716	89.44
	"Monongalia County, WV"	"54061"	13	103463	Unreliable
	"Raleigh County, WV"	"54081"	34	78241	43.46
	"Wayne County, WV"	"54099"	18	41122	Unreliable
	"Wood County, WV"	"54107"	20	86237	23.19
	"Wyoming County, WV"	"54109"	19	22598	Unreliable
	"Brown County, WI"	"55009"	12	256670	Unreliable
	"Dane County, WI"	"55025"	62	516284	12.01
	"Jefferson County, WI"	"55055"	10	84395	Unreliable
	"Kenosha County, WI"	"55059"	38	168068	22.61
	"Manitowoc County, WI"	"55071"	10	80160	Unreliable
	"Milwaukee County, WI"	"55079"	212	956406	22.17
	"Outagamie County, WI"	"55087"	12	182006	Unreliable
	"Racine County, WI"	"55101"	37	195163	18.96
	"Rock County, WI"	"55105"	22	161188	13.65
	"Walworth County, WI"	"55127"	14	103527	Unreliable
	"Washington County, WI"	"55131"	16	133251	Unreliable
	"Waukesha County, WI"	"55133"	40	395118	10.12
	"Winnebago County, WI"	"55139"	24	169511	14.16
	"Natrona County, WY"	"56025"	14	81624	Unreliable
"Total"			28647	318857056	8.98
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Year/Month: 2014"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 29, 2023 5:08:22 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Oct 29, 2023 5:08:22 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"3. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"5. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"6. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"7. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"8. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"9. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"10. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"11. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"12. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
